시군명,사업장명,인허가일자,영업상태명,폐업일자,다중이용업소여부,총시설규모(㎡),위생업종명,위생업태명,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
부천시,치킨더홈중동점,20131126,폐업 등,20170705,N,,휴게음식점,편의점,"경기도 부천시 부흥로272번길 11-22 (중동, 1층일부)",경기도 부천시 중동 1210-8번지 1층일부,14611,37.4943135448,126.7739266020
부천시,세븐일레븐(부천은성로점),20140109,폐업 등,20180607,N,,휴게음식점,편의점,"경기도 부천시 은성로 36, 1층 (소사본동)","경기도 부천시 소사본동 180-5번지 ,1층",14758,37.4750956346,126.7945714552
부천시,씨유 원종시장점,20141211,폐업 등,20171229,N,,휴게음식점,편의점,"경기도 부천시 삼작로 407 (원종동, 1층일부)",경기도 부천시 원종동 365-9번지 1층일부,14466,37.5200027463,126.8070720825
부천시,GS25고강도담점,20160623,폐업 등,20180601,N,,휴게음식점,편의점,"경기도 부천시 원종로 132 (고강동, 1층 일부)",경기도 부천시 고강동 338-9번지 1층 일부,14422,37.5239415135,126.8147764053
부천시,GS25 원종IC,20170410,폐업 등,20180207,N,,휴게음식점,편의점,"경기도 부천시 소사로862번길 15, 11동 지층 101호 (원종동, 성진그린타운 )",경기도 부천시 원종동 186-20번지 성진그린타운 11동 지101호,14413,37.5323925841,126.8064481499
부천시,세븐일레븐부천춘의중앙점,20160622,폐업 등,20171114,N,,휴게음식점,편의점,"경기도 부천시 부천로203번길 30 (춘의동, 1층일부)",경기도 부천시 춘의동 175-12번지 1층일부,14552,37.5021387878,126.7845195312
부천시,세븐일레븐상동프라자점,20171013,폐업 등,20171108,N,,휴게음식점,편의점,"경기도 부천시 상동로 112, 1층 112호 (상동)",경기도 부천시 상동 535-3번지 썬프라자 112호,14542,37.5070149316,126.7539017398
부천시,이마트24 부천계남로점,20171026,폐업 등,20171117,N,,휴게음식점,편의점,"경기도 부천시 계남로 341, 1층 (춘의동)",경기도 부천시 춘의동 218-6번지,14553,37.5006269721,126.7834365624
부천시,위드미 원종한촌점,20170824,폐업 등,20170922,N,,휴게음식점,편의점,"경기도 부천시 원종로80번길 38, 102호 (원종동, 한촌빌리지 일부)",경기도 부천시 원종동 326-6번지 한촌빌리지 일부 102호,14424,37.5223465898,126.8086686859
부천시,위드미부천연화점,20160819,폐업 등,20160909,N,,휴게음식점,편의점,"경기도 부천시 옥산로 12 (중동, 연화마을 상가1층 105호 일부)",경기도 부천시 중동 1099-2번지 연화마을 상가1층 105호 일부,14575,37.4948247029,126.7808675108
부천시,GS(지에스)25 부천대학점,20160812,폐업 등,20180702,N,,휴게음식점,편의점,"경기도 부천시 부일로445번길 22 (심곡동, 1층 일부)",경기도 부천시 심곡동 404-6번지 1층 일부,14635,37.4873541789,126.7796609496
